Node_1	Node_2
22650	14948
22650	14949
22650	14950
22650	14951
22650	14952
22650	14953
22650	14954
22650	14955
22650	14956
22650	14957
22650	14958
22650	14959
22650	14960
22650	14961
22650	14962
22650	14963
22650	15237
22650	15238
22650	15239
22650	15240
22650	15241
22650	15242
22650	15243
22650	15261
22650	15262
22650	15294
22650	15295
22650	15296
22650	15297
22650	15298
22650	15299
22650	15300
22650	15306
22650	15399
22650	15400
22650	15401
22650	15402
22650	15403
22650	15404
22650	15405
22650	15406
22650	15407
22650	15408
22650	15409
22650	15410
22650	15411
22650	15412
22650	15545
22650	15613
22650	15614
22650	15615
22650	15616
22650	15617
22650	15727
22650	15728
22650	16342
22650	16681
22650	16682
22650	16683
22650	16684
22650	16685
22650	16686
22650	16687
22650	16688
22650	17271
22650	17272
22650	17596
22650	17597
22650	17598
22650	17613
22650	17614
22650	17615
22650	17616
22650	17617
22650	17618
22650	17619
22650	17620
22650	17630
22650	17631
22650	17632
22650	17633
22650	17634
22650	17635
22650	17636
22650	17637
22650	17638
22650	17639
22650	17640
22650	17641
22650	17647
22650	17648
22650	17649
22650	17672
22650	17749
22650	17750
22650	17751
22650	17946
22650	17947
22650	17948
22650	18090
22650	18091
22650	18092
22650	18093
22650	18362
22650	18363
22650	18364
22650	18365
22650	18366
22650	18436
22650	18437
22650	18438
22650	18441
22650	18442
22650	18443
22650	18444
22650	18445
22650	18446
22650	18447
22650	18462
22650	18463
22650	18464
22650	18465
22650	18466
22650	18467
22650	18468
22650	18469
22650	18543
22650	18544
22650	18552
22650	18553
22650	18554
22650	18555
22650	18602
22650	18603
22650	18604
22650	18605
22650	18606
22650	18607
22650	18608
22650	18609
22650	18610
22650	18613
22650	18614
22650	18615
22650	18633
22650	18634
22650	18635
22650	18636
22650	18637
22650	18638
22650	18639
22650	18640
22650	18641
22650	18642
22650	18643
22650	18644
22650	18645
22650	18665
22650	18666
22650	18667
22650	18668
22650	18669
22650	18670
22650	18671
22650	18672
22650	18673
22650	18674
22650	18675
22650	18676
22650	18677
22650	18678
22650	18679
22650	18680
22650	18681
22650	18682
22650	18683
22650	18684
22650	18685
22650	19046
22650	19124
22650	19125
22650	19133
22650	19134
22650	19135
22650	19136
22650	19479
22650	19480
22650	19481
22650	19482
22650	19483
22650	19484
22650	19485
22650	19486
22650	19487
22650	19546
22650	19547
22650	19550
22650	19551
22650	19603
22650	19604
22650	19605
22650	19606
22650	19607
22650	19642
22650	19643
22650	19661
22650	19662
22650	19665
22650	19666
22650	20055
22650	20056
22650	20057
22650	20059
22650	20060
22650	20264
22650	20284
22650	20345
22650	20346
22650	20347
22650	20364
22650	20365
22650	20366
22650	20367
22650	21469
22650	21470
22650	21471
22650	21528
22650	21529
22650	21530
22650	21531
22650	21532
22650	21533
22650	21534
22650	21535
22650	21536
22650	21537
22650	21598
22650	21608
22650	21609
22650	21610
22650	21611
22650	21612
22650	21613
22650	21614
22650	21615
22650	21638
22650	21639
22650	21803
22650	21804
22650	21805
22650	21806
22650	21807
22650	21808
22650	21817
22650	21818
22650	21819
22650	21824
22650	21825
22650	21826
22650	22316
22650	22442
22650	22443
22651	7996
22651	8031
22651	8174
22651	8175
22651	8176
22651	8177
22651	8269
22651	8270
22651	8272
22651	8273
22651	8291
22651	8292
22651	8293
22651	8294
22651	8296
22651	8297
22651	8298
22651	8299
22651	8309
22651	8310
22651	8311
22651	8363
22651	8416
22651	8455
22651	8497
22651	8500
22651	8747
22651	8779
22651	8780
22651	8791
22651	8811
22651	8840
22651	8874
22651	9032
22651	9064
22651	9129
22651	9130
22651	9131
22651	9132
22651	9206
22651	9207
22651	9209
22651	9331
22651	9431
22651	9436
22651	9493
22651	9520
22651	9560
22651	9677
22651	9678
22651	9682
22651	9728
22651	9794
22651	9798
22651	9799
22651	9800
22651	9801
22651	9850
22651	9853
22651	9854
22651	9855
22651	9856
22651	9893
22651	9910
22651	9955
22651	9957
22651	9958
22651	9959
22651	9960
22651	9961
22651	9962
22651	9963
22651	10305
22651	10482
22651	10508
22651	10512
22651	10513
22651	10514
22651	10518
22651	10519
22651	10521
22651	10578
22651	10579
22651	10591
22651	10613
22651	10663
22651	10664
22651	10675
22651	11418
22651	11421
22651	11870
22651	11871
22651	12072
22651	12286
22651	12287
22651	12288
22651	12289
22651	12321
22651	12322
22651	12342
22651	12367
22651	12499
22651	12500
22651	12502
22651	12517
22651	12647
22651	12648
22651	12649
22651	12865
22651	12913
22651	13079
22651	13080
22651	13081
22651	13082
22651	13083
22651	13084
22651	13085
22651	13086
22651	13087
22651	13088
22651	13089
22651	13090
22651	13091
22651	13092
22651	13093
22651	13094
22651	13095
22651	13096
22651	13097
22651	13098
22651	13099
22651	13100
22651	13101
22651	13102
22651	13103
22651	13104
22651	13105
22651	13106
22651	13107
22651	13108
22651	13109
22651	13110
22651	13111
22651	13112
22651	13113
22651	13114
22651	13115
22651	13116
22651	13117
22651	13118
22651	13119
22651	13120
22651	13121
22651	13122
22651	13123
22651	13124
22651	13125
22651	13126
22651	13127
22651	13128
22651	13129
22651	13130
22651	13131
22651	13132
22651	13133
22651	13134
22651	13135
22651	13136
22651	13137
22651	13138
22651	13139
22651	13140
22651	13141
22651	13142
22651	13143
22651	13144
22651	13145
22651	13146
22651	13147
22651	13148
22651	13149
22651	13150
22651	13151
22651	13152
22651	13153
22651	13154
22651	13155
22651	13156
22651	13157
22651	13158
22651	13159
22651	13160
22651	13161
22651	13162
22651	13163
22651	13176
22651	13177
22651	13178
22651	13179
22651	13180
22651	13181
22651	13182
22651	13183
22651	13184
22651	13185
22651	13186
22651	13188
22651	13189
22651	13190
22651	13191
22651	13192
22651	13193
22651	13194
22651	13195
22651	13196
22651	13197
22651	13198
22651	13199
22651	13200
22651	13201
22651	13202
22651	13203
22651	13204
22651	13205
22651	13206
22651	13207
22651	13208
22651	13209
22651	13210
22651	13211
22651	13212
22651	13215
22651	13216
22651	13218
22651	13385
22651	13386
22651	13499
22651	13500
22651	13501
22651	13506
22651	13507
22651	13508
22651	13512
22651	13543
22651	13544
22651	13545
22651	13546
22651	13547
22651	13642
22651	13693
22651	13806
22651	13807
22651	13808
22651	13809
22651	13810
22651	13811
22651	14044
22651	14045
22651	14046
22651	14047
22651	14157
22651	14158
22651	14252
22651	14253
22651	14254
22651	14255
22651	14338
22651	14339
22651	14456
22651	14675
22651	14676
22651	14685
22651	14699
22651	14790
22651	14791
22651	14834
22651	14835
22651	14836
22651	14837
22651	14838
22651	14839
22651	14841
22651	14866
22651	14867
22651	14868
22651	14980
22651	15054
22651	15055
22651	15056
22651	15057
22651	15102
22651	15103
22651	15104
22651	15105
22651	15106
22651	15107
22651	15108
22651	15119
22651	15120
22651	15121
22651	15122
22651	15130
22651	15131
22651	15132
22651	15173
22651	15174
22651	15207
22651	15208
22651	15209
22651	15210
22651	15211
22651	15212
22651	15213
22651	15237
22651	15238
22651	15239
22651	15245
22651	15246
22651	15247
22651	15248
22651	15249
22651	15250
22651	15251
22651	15252
22651	15253
22651	15254
22651	15255
22651	15256
22651	15257
22651	15259
22651	15260
22651	15261
22651	15262
22651	15263
22651	15264
22651	15265
22651	15266
22651	15267
22651	15268
22651	15269
22651	15270
22651	15271
22651	15285
22651	15286
22651	15287
22651	15288
22651	15289
22651	15301
22651	15302
22651	15545
22651	15546
22651	15547
22651	15548
22651	15549
22651	15587
22651	15657
22651	15724
22651	15725
22651	15726
22651	16133
22651	16134
22651	16144
22651	16412
22651	16413
22651	16414
22651	16415
22651	16416
22651	16417
22651	16453
22651	16454
22651	16495
22651	16498
22651	16499
22651	16500
22651	16507
22651	16508
22651	16629
22651	16630
22651	16711
22651	16713
22651	16752
22651	16754
22651	16873
22651	16888
22651	17351
22651	17352
22651	17353
22651	17354
22651	17355
22651	17356
22651	17359
22651	17360
22651	17361
22651	17362
22651	17371
22651	17372
22651	17719
22651	17804
22651	17813
22651	17814
22651	17816
22651	17817
22651	17822
22651	17823
22651	17824
22651	17825
22651	18334
22651	18336
22651	18337
22651	18541
22651	18542
22651	19019
22651	19020
22651	19035
22651	19036
22651	19037
22651	19199
22651	19200
22651	19201
22651	19202
22651	19203
22651	19214
22651	19215
22651	19216
22651	19217
22651	19218
22651	19219
22651	19220
22651	19221
22651	19222
22651	19223
22651	19224
22651	19278
22651	19461
22651	19467
22651	19496
22651	19497
22651	19514
22651	19515
22651	19544
22651	19545
22651	19546
22651	19547
22651	19548
22651	19549
22651	19550
22651	19551
22651	19828
22651	19829
22651	19830
22651	19833
22651	19834
22651	19835
22651	19836
22651	19838
22651	19839
22651	19840
22651	19841
22651	19854
22651	19867
22651	19872
22651	19873
22651	19874
22651	19888
22651	19889
22651	19890
22651	20207
22651	20208
22651	20259
22651	20260
22651	20356
22651	20357
22651	20358
22651	20359
22651	20360
22651	20361
22651	20362
22651	20363
22651	20364
22651	20365
22651	20366
22651	20367
22651	20398
22651	20626
22651	20627
22651	20628
22651	20629
22651	20630
22651	20631
22651	21309
22651	21646
22651	21809
22651	21827
22651	21828
22651	22426
22651	22427
22651	22428
22651	22460
22652	8363
22652	8841
22652	8907
22652	8959
22652	8993
22652	9019
22652	9091
22652	9153
22652	9192
22652	9200
22652	9218
22652	9219
22652	9277
22652	9420
22652	9494
22652	9495
22652	9496
22652	9497
22652	9498
22652	9512
22652	9513
22652	9514
22652	9515
22652	9516
22652	9528
22652	9529
22652	9530
22652	9531
22652	9675
22652	9676
22652	9677
22652	9678
22652	9798
22652	9799
22652	9855
22652	10290
22652	10291
22652	10293
22652	10295
22652	10296
22652	10316
22652	10320
22652	10399
22652	10402
22652	10508
22652	10636
22652	12342
22652	12503
22652	12504
22652	12505
22652	12506
22652	12507
22652	12508
22652	12509
22652	12510
22652	12511
22652	12512
22652	12513
22652	12514
22652	12515
22652	12516
22652	12517
22652	12840
22652	12866
22652	12934
22652	13088
22652	13109
22652	13110
22652	13123
22652	13134
22652	13135
22652	13142
22652	13149
22652	13150
22652	13154
22652	13158
22652	13189
22652	13190
22652	13207
22652	13218
22652	13479
22652	13630
22652	13643
22652	13729
22652	14192
22652	14236
22652	14583
22652	14584
22652	14585
22652	14586
22652	14699
22652	14772
22652	14834
22652	14835
22652	14836
22652	14837
22652	14838
22652	14839
22652	14840
22652	14841
22652	14842
22652	14916
22652	14917
22652	14932
22652	14933
22652	14934
22652	14935
22652	14936
22652	14937
22652	14939
22652	14945
22652	15040
22652	15216
22652	15217
22652	15317
22652	15539
22652	15545
22652	15546
22652	15547
22652	15548
22652	15549
22652	15657
22652	15936
22652	16110
22652	16143
22652	16144
22652	16145
22652	16146
22652	16156
22652	16629
22652	16630
22652	16806
22652	17248
22652	17355
22652	17356
22652	17634
22652	17635
22652	17636
22652	17637
22652	17684
22652	17685
22652	17686
22652	17687
22652	17813
22652	17814
22652	17815
22652	17816
22652	17817
22652	18298
22652	18956
22652	18982
22652	18983
22652	18984
22652	18985
22652	19038
22652	19040
22652	19041
22652	19042
22652	19043
22652	19075
22652	19187
22652	19188
22652	19189
22652	19194
22652	19195
22652	19196
22652	19197
22652	19198
22652	19872
22652	19917
22652	19918
22652	19919
22652	19920
22652	19921
22652	20109
22652	20110
22652	20111
22652	20112
22652	20113
22652	20192
22652	20193
22652	20194
22652	20196
22652	20197
22652	20200
22652	20201
22652	20202
22652	20203
22652	20204
22652	20205
22652	20206
22652	20207
22652	20208
22652	20209
22652	20210
22652	20211
22652	20212
22652	20213
22652	20214
22652	20215
22652	20216
22652	20217
22652	20218
22652	20219
22652	20220
22652	20221
22652	20241
22652	20242
22652	20243
22652	20244
22652	20245
22652	20246
22652	20247
22652	20248
22652	20249
22652	20250
22652	20251
22652	20252
22652	20253
22652	20254
22652	20255
22652	20256
22652	20257
22652	20258
22652	20259
22652	20260
22652	20261
22652	20262
22652	20263
22652	20264
22652	20265
22652	20271
22652	20272
22652	20273
22652	20274
22652	20275
22652	20276
22652	20277
22652	20278
22652	20279
22652	20280
22652	20281
22652	20282
22652	20283
22652	20284
22652	20285
22652	20286
22652	20287
22652	20288
22652	20289
22652	20354
22652	20355
22652	20356
22652	20357
22652	20358
22652	20359
22652	20360
22652	20361
22652	20362
22652	20363
22652	20364
22652	20365
22652	20366
22652	20367
22652	20383
22652	20384
22652	20385
22652	20386
22652	20387
22652	20388
22652	20389
22652	20394
22652	20395
22652	20398
22652	20400
22652	20401
22652	21487
22652	21488
22652	21489
22652	21490
22652	21496
22652	21586
22653	9218
22653	9219
22653	9311
22653	9794
22653	9800
22653	9957
22653	9958
22653	9959
22653	9960
22653	10591
22653	10627
22653	12647
22653	12649
22653	13121
22653	13132
22653	14839
22653	14866
22653	15174
22653	15372
22653	15373
22653	15375
22653	15376
22653	15377
22653	15378
22653	15379
22653	15380
22653	15383
22653	15384
22653	15385
22653	15386
22653	16110
22653	16143
22653	16144
22653	16413
22653	16414
22653	16415
22653	16416
22653	16417
22653	17945
22653	18956
22653	18982
22653	18983
22653	18984
22653	18985
22653	19041
22653	19042
22653	19043
22653	19187
22653	19638
22653	19921
22653	20201
22653	20202
22653	20203
22653	20621
22653	20622
22653	20623
22653	20624
22653	20625
22653	20626
22653	20627
22653	20628
22653	20629
22653	20630
22653	20631
22653	20640
22653	20646
22653	20647
22653	20648
22653	20649
22653	20650
22653	20651
22653	20652
22653	20653
22653	20654
22653	20655
22653	20656
22653	20657
22653	20658
22653	20659
22653	20660
22653	20661
22653	20663
22653	20664
22653	20665
22653	20666
22653	20667
22653	20668
22653	20669
22653	21580
22653	22423
22654	8496
22654	8502
22654	8511
22654	8737
22654	9493
22654	9794
22654	9798
22654	9799
22654	9800
22654	9820
22654	10040
22654	10304
22654	10591
22654	10592
22654	10593
22654	11063
22654	11064
22654	11065
22654	11066
22654	11419
22654	12263
22654	12438
22654	12866
22654	13081
22654	13091
22654	13102
22654	13119
22654	13120
22654	13121
22654	13130
22654	13132
22654	13181
22654	13189
22654	13190
22654	14839
22654	15217
22654	15388
22654	15389
22654	15390
22654	15391
22654	15855
22654	16806
22654	19311
22654	19312
22654	19313
22654	19315
22654	19316
22654	19317
22654	19318
22654	19319
22654	19320
22654	19321
22654	19502
22654	20703
22654	20704
22654	20705
22654	20706
22654	20707
22654	20708
22654	20709
22654	20710
22655	8416
22655	9805
22655	9811
22655	9812
22655	9893
22655	9894
22655	10512
22655	10513
22655	10514
22655	10515
22655	10516
22655	10517
22655	10518
22655	10519
22655	10520
22655	10521
22655	10675
22655	12286
22655	12287
22655	12288
22655	12289
22655	14330
22655	14534
22655	14568
22655	15613
22655	16711
22656	9782
22656	9783
22656	9784
22656	9785
22656	9786
22656	9787
22656	9788
22656	9789
22656	9790
22656	9791
22656	9792
22656	9793
22656	9794
22656	9795
22656	9796
22656	9797
22656	9798
22656	9799
22656	9800
22656	9801
22656	9802
22656	9803
22656	9804
22656	9805
22656	9806
22656	9807
22656	9808
22656	9809
22656	9810
22656	9811
22656	9812
22656	9813
22656	9814
22656	9815
22656	9816
22656	9817
22656	9818
22656	9819
22656	9820
22656	9893
22656	9894
22656	10303
22656	10305
22656	10568
22656	14218
22656	14592
22656	14593
22656	14866
22656	14868
22656	16632
22656	20804
22656	20805
22656	22182
22656	22183
22656	22184
22657	8659
22657	10022
22657	10023
22657	10024
22657	10025
22657	10026
22657	10027
22657	10028
22657	10029
22657	10030
22657	10031
22657	10032
22657	10033
22657	10034
22657	10035
22657	10036
22657	10037
22657	10038
22657	10039
22657	10040
22657	10041
22657	10042
22657	10043
22657	10044
22657	10045
22657	10046
22657	10047
22657	10048
22657	10049
22657	10050
22657	10051
22657	10052
22657	10053
22657	10054
22657	10055
22657	10057
22657	10058
22657	10059
22657	10060
22657	10061
22657	10062
22657	10063
22657	10064
22657	10065
22657	10552
22657	13548
22657	13549
22657	13550
22657	14903
22657	14904
22657	14905
22657	15022
22657	15027
22657	15028
22657	15029
22657	15030
22657	15031
22657	18757
22657	18758
22657	18759
22657	18760
22657	19765
22657	19766
22657	19767
22657	19768
22657	20119
22657	20120
22657	20121
22657	20122
22657	20123
22657	22012
22658	17144
22658	17146
22658	17148
22658	17150
22658	17152
22658	17153
22658	17161
22658	17165
22658	17169
22658	17317
22659	9484
22659	9486
22659	9490
22659	10094
22659	10122
22659	10129
22659	10134
22659	10156
22659	10158
22659	10169
22659	10170
22659	10177
22659	10190
22659	10193
22659	10206
22659	10210
22659	10218
22659	13050
22660	17161
22660	19408
22660	19409
22660	19410
22660	19411
22660	19412
22660	19414
22660	19415
22661	15769
22661	17161
22661	17609
22661	17611
22662	8705
22662	8733
22662	10616
22662	10629
22662	10636
22662	10658
22662	12071
22662	13472
22662	13476
22662	15387
22662	15751
22662	15752
22662	15768
22662	15769
22662	15770
22662	15775
22662	15782
22662	15783
22662	15786
22662	19394
22662	21291
22663	10225
22663	10227
22663	10263
22663	10264
22663	10265
22663	10266
22663	10267
22663	10268
22663	10269
22663	10270
22663	10271
22663	10272
22663	10273
22663	10274
22663	10275
22663	10276
22663	10277
22663	10278
22663	10279
22663	10280
22663	10281
22663	16613
22663	16614
22664	10348
22664	21698
22665	9483
22665	9729
22665	9730
22665	9733
22665	9736
22665	9737
22665	9747
22665	9748
22665	9749
22665	9750
22665	9751
22665	9752
22665	9753
22665	9754
22665	9755
22665	9756
22665	9966
22665	10547
22665	10548
22665	10671
22665	11439
22665	11440
22665	14708
22665	16849
22665	19477
22665	21218
22666	15960
22666	15997
22666	15999
22667	10526
22667	10536
22667	10537
22667	16451
22668	9489
22668	10290
22668	10291
22668	10292
22668	10293
22668	10294
22668	10295
22668	10296
22668	10310
22668	10311
22668	10320
22668	10324
22668	10325
22668	10326
22668	10399
22668	10530
22668	15539
22668	16252
22669	9833
22669	9834
22669	9835
22669	9836
22669	9837
22669	9838
22669	9839
22669	9840
22669	9841
22669	9842
22669	9843
22669	9845
22669	9846
22669	10290
22669	10291
22669	10292
22669	10293
22669	10294
22669	10295
22669	10296
22669	10316
22669	10320
22669	10324
22669	10325
22669	10326
22669	10386
22669	10387
22669	10388
22669	10389
22669	10390
22669	10391
22669	10392
22669	10393
22669	10394
22669	10395
22669	10396
22669	10397
22669	10399
22669	10402
22669	10403
22669	10404
22669	10405
22669	10406
22669	10407
22669	10408
22669	10409
22669	10410
22669	10411
22669	10412
22669	10413
22669	10530
22669	10854
22669	10855
22669	10856
22669	10857
22669	14914
22669	14915
22669	14921
22669	14922
22669	14929
22669	15373
22669	15374
22669	15380
22669	15381
22669	15382
22669	15383
22669	15384
22669	15385
22669	15386
22669	15539
22669	15587
22669	15588
22669	15589
22669	16252
22670	8745
22670	9107
22670	19616
22670	19619
22670	19620
22670	19634
22670	19635
22670	19672
22670	19684
22670	19685
22670	19686
22670	19687
22670	19688
22670	19689
22670	19694
22670	19695
22670	19696
22670	19697
22670	19698
22670	19699
22670	19700
22670	19701
22670	19702
22670	19703
22670	20678
22670	21050
22670	21053
22670	21170
22670	21200
22670	21201
22670	21202
22670	21203
22670	21204
22670	21294
22670	21306
22670	21307
22670	21341
22670	21457
22670	21458
22670	21459
22670	21486
22670	21518
22670	21519
22670	21539
22670	21540
22670	21541
22670	21542
22670	21581
22670	21582
22670	21760
22670	22057
22670	22074
22670	22075
22670	22076
22670	22077
22670	22136
22670	22174
22670	22175
22670	22245
22670	22270
22670	22271
22670	22272
22670	22273
22670	22274
22670	22275
22670	22312
22670	22313
22670	22314
22670	22328
22670	22329
22670	22330
22670	22359
22670	22360
22670	22365
22670	22366
22670	22367
22670	22368
22670	22369
22670	22370
22670	22371
22670	22372
22670	22373
22670	22374
22670	22375
22670	22376
22670	22377
22670	22378
22670	22379
22670	22391
22670	22392
22670	22393
22670	22394
22670	22395
22670	22396
22670	22406
22670	22407
22670	22408
22670	22413
22670	22414
22670	22415
22670	22441
22670	22446
22670	22447
22670	22448
22670	22449
22670	22450
22670	22451
22670	22452
22670	22453
22670	22454
22670	22455
22670	22456
22670	22459
22670	22466
22671	12985
22672	8862
22672	8864
22672	8928
22672	8929
22672	9483
22672	9747
22672	10625
22672	12029
22672	13000
22672	14591
22672	16452
22672	21080
22673	9483
22673	9747
22673	10631
22673	10648
22673	10649
22673	10650
22673	10654
22674	8861
22674	9483
22674	9748
22674	9749
22674	9750
22674	9751
22674	9752
22674	9753
22674	9754
22674	9755
22674	9756
22674	10589
22674	10594
22674	10595
22674	10610
22674	10611
22674	10631
22674	10671
22674	12444
22674	12999
22674	13000
22674	14793
22674	16849
22675	8866
22675	9731
22675	9747
22675	9748
22675	9749
22675	9750
22675	9751
22675	9752
22675	9753
22675	9754
22675	9755
22675	9756
22675	9969
22675	10586
22675	10587
22675	10588
22675	10597
22675	10598
22675	10599
22675	10600
22675	10617
22675	10630
22675	10671
22675	10858
22675	10859
22675	12437
22675	13000
22675	14801
22675	14881
22675	14882
22675	14883
22675	16849
22676	9482
22676	14801
22676	14898
22676	14900
22676	14901
22676	14902
22677	10560
22677	17412
22677	17531
22678	11966
22679	7976
22679	8514
22679	8665
22679	8666
22679	9009
22679	9659
22679	9661
22679	9869
22679	9870
22679	9892
22679	9964
22679	10302
22679	10322
22679	10680
22679	11098
22679	11119
22679	11135
22679	11166
22679	11189
22679	11223
22679	11244
22679	11270
22679	11316
22679	12330
22679	12495
22679	12666
22679	12683
22679	12684
22679	12685
22679	12686
22679	12687
22679	12700
22679	12701
22679	13297
22679	13470
22679	13853
22679	13930
22679	14029
22679	14039
22679	14619
22679	15037
22679	15039
22679	15050
22679	15051
22679	15052
22679	15053
22679	15054
22679	15055
22679	15056
22679	15057
22679	15058
22679	15059
22679	15060
22679	15061
22679	15062
22679	15063
22679	15064
22679	15065
22679	15066
22679	15067
22679	15068
22679	15069
22679	15070
22679	15654
22679	15907
22679	17453
22679	18865
22679	18968
22679	19898
22679	19967
22679	19968
22679	19969
22679	19971
22679	19972
22679	19982
22679	19987
22679	19988
22679	19989
22679	19990
22679	19991
22679	19992
22679	19993
22679	19994
22679	19995
22679	19996
22679	19997
22679	19998
22679	19999
22679	20000
22679	20008
22679	21770
22681	9558
22681	9831
22681	9965
22681	10309
22681	10374
22681	10400
22681	11079
22681	11088
22681	11091
22681	11092
22681	11095
22681	11098
22681	11109
22681	11118
22681	11130
22681	11142
22681	11151
22681	11152
22681	11153
22681	11155
22681	11156
22681	11157
22681	11165
22681	11166
22681	11173
22681	11175
22681	11186
22681	11208
22681	11217
22681	11219
22681	11271
22681	11312
22681	11340
22681	11674
22681	12170
22681	12220
22681	12498
22681	12724
22681	12918
22681	12943
22681	13229
22681	13599
22681	13628
22681	13755
22681	13786
22681	13844
22681	13918
22681	13927
22681	14387
22681	15619
22681	15620
22681	15621
22681	15622
22681	16343
22681	16491
22681	16956
22681	18088
22681	18320
22681	18321
22681	18332
22681	18333
22681	18718
22681	18774
22681	18779
22681	18797
22681	19322
22681	20077
22681	20163
22681	20164
22681	20165
22681	20166
22681	20170
22681	20173
22681	20175
22681	20176
22681	20177
22681	20178
22681	20179
22681	20180
22681	20181
22681	20182
22681	20183
22681	20184
22681	20185
22682	11966
22682	14744
22682	14745
22683	11966
22683	14744
22683	14745
22684	8708
22684	9631
22684	10680
22684	16345
22684	16346
22684	16348
22684	16350
22684	16352
22684	16353
22684	16354
22684	16355
22684	16356
22684	16375
22684	16377
22684	17120
22684	17121
22684	17122
22684	17133
22684	17134
22684	17135
22684	17136
22684	17137
22684	17138
22684	17139
22684	18102
22684	18829
22684	20390
22684	20391
22684	20392
22684	20393
22684	20396
22684	20397
22684	20399
22684	20402
22684	20403
22684	20404
22684	20440
22684	20441
22684	20442
22684	20443
22684	20444
22684	20445
22684	20446
22684	20447
22684	20495
22684	20496
22684	20497
22684	20498
22684	20504
22684	20505
22684	20506
22684	20507
22684	20508
22684	20518
22685	11966
22685	14744
22685	14745
22686	18742
22688	11966
22688	12023
22688	14284
22688	21373
22688	22203
22689	12023
22689	19622
22689	20679
22689	20680
22689	20681
22689	20924
22689	20925
22689	20963
22689	20964
22689	20965
22689	20973
22689	20976
22689	21036
22689	21354
22689	21373
22689	21416
22689	21419
22689	21500
22689	21540
22689	21713
22689	21714
22689	21718
22689	21719
22689	21737
22689	21738
22689	21739
22689	21740
22689	21741
22689	21742
22689	21743
22689	22136
22690	12023
22690	14284
22690	21373
22691	14744
22691	14745
22693	18742
22694	14294
22694	17560
22694	19376
22694	19955
22697	15478
22697	16345
22697	16347
22697	16348
22697	16352
22697	16377
22697	16389
22697	16390
22697	16720
22697	17064
22697	17065
22697	17108
22697	17109
22697	17110
22697	17111
22697	17112
22697	17113
22697	17114
22697	17115
22697	17116
22697	17117
22697	17118
22697	17119
22697	17120
22697	17121
22697	17122
22697	17123
22697	17124
22697	17125
22697	17126
22697	17127
22697	17128
22697	17129
22697	17130
22697	17131
22697	17132
22697	17133
22697	17134
22697	17135
22697	17136
22697	17137
22697	17138
22697	17139
22697	17140
22697	18083
22698	10902
22698	10916
22698	10967
22700	9627
22700	9628
22700	9629
22700	9630
22700	9651
22700	9652
22700	9654
22700	9655
22700	9656
22700	9658
22700	9660
22700	9661
22700	9723
22700	9725
22700	9769
22700	9869
22700	9870
22700	9877
22700	9879
22700	9880
22700	9881
22700	9882
22700	9883
22700	9892
22700	9917
22700	9918
22700	9919
22700	9920
22700	9921
22700	9922
22700	9936
22700	9953
22700	10072
22700	10073
22700	10302
22700	10306
22700	10322
22700	10462
22700	10463
22700	10464
22700	10465
22700	10466
22700	10467
22700	10468
22700	10469
22700	10470
22700	10471
22700	10472
22700	10473
22700	10474
22700	10475
22700	10476
22700	10478
22700	10479
22700	10541
22700	10724
22700	11081
22700	11098
22700	11109
22700	11270
22700	12664
22700	12672
22700	12674
22700	12676
22700	12681
22700	12682
22700	12683
22700	12684
22700	12685
22700	12686
22700	12687
22700	12688
22700	12689
22700	12690
22700	12691
22700	12692
22700	12693
22700	12694
22700	12695
22700	12696
22700	12697
22700	12698
22700	12700
22700	12701
22700	12702
22700	12703
22700	12704
22700	12705
22700	12706
22700	12707
22700	12708
22700	12709
22700	12710
22700	12711
22700	12712
22700	12713
22700	12714
22700	12715
22700	12716
22700	12717
22700	12718
22700	12719
22700	12720
22700	12721
22700	12722
22700	13771
22700	13890
22700	13900
22700	14459
22700	15087
22700	15653
22700	15654
22700	15655
22700	15656
22700	15658
22700	15753
22700	15754
22700	15755
22700	15756
22700	15907
22700	19373
22700	19385
22700	19391
22700	19392
22700	21764
22700	21770
22701	8978
22701	8990
22701	9728
22701	9729
22701	9853
22701	9897
22701	9956
22701	10577
22701	10585
22701	10603
22701	10604
22701	10605
22701	12837
22701	13159
22701	15122
22701	15173
22701	15315
22701	16214
22701	16492
22701	16493
22701	16494
22701	16495
22701	16496
22701	16497
22701	16498
22701	16499
22701	16500
22701	16501
22701	16502
22701	16503
22701	16504
22702	9311
22702	9627
22702	9651
22702	9652
22702	9654
22702	9655
22702	9656
22702	9658
22702	9661
22702	9725
22702	9769
22702	9877
22702	9879
22702	9880
22702	9881
22702	9882
22702	9883
22702	9917
22702	9918
22702	9919
22702	9920
22702	9921
22702	9922
22702	9936
22702	10072
22702	10073
22702	10302
22702	10322
22702	10463
22702	10464
22702	10465
22702	10466
22702	10467
22702	10468
22702	10469
22702	10470
22702	10471
22702	10472
22702	10473
22702	10474
22702	10478
22702	10541
22702	11072
22702	11109
22702	11270
22702	11318
22702	12488
22702	12664
22702	12672
22702	12674
22702	12681
22702	12683
22702	12684
22702	12685
22702	12686
22702	12694
22702	12695
22702	12696
22702	12697
22702	12698
22702	12704
22702	12706
22702	12714
22702	12718
22702	12886
22702	13229
22702	13419
22702	13916
22702	13920
22702	13985
22702	13986
22702	14039
22702	14805
22702	14809
22702	15226
22702	15228
22702	15656
22702	15658
22702	15753
22702	15754
22702	15908
22702	15909
22702	15910
22702	15911
22702	15912
22702	15913
